record,split,rate_hz,protocol,model,horizon,divergence_seconds,n_diverged_windows,correction_force_finite,correction_force_aggregate_rms,correction_force_rms_X1,correction_force_max_X1,correction_force_rms_X2,correction_force_max_X2,correction_force_rms_Y,correction_force_max_Y,applied_force_finite,applied_force_aggregate_rms,applied_force_rms_X1,applied_force_max_X1,applied_force_rms_X2,applied_force_max_X2,applied_force_rms_Y,applied_force_max_Y
V3_ysweep_Yp10,V,1000,corate,oracle,windows,,0,True,101.89897677613635,38.58377349105599,177.1441214725325,39.08185461408739,217.107394648502,167.73224337373225,1341.113820112881,True,198.11966770520382,188.01679703116918,697.6823991031506,193.2377029161726,643.2155851636593,212.28066892838422,1591.3863184344143
V3_ysweep_Yp10,V,1000,corate,fp,full,,,True,135.95413522053474,80.53985714548557,267.7922586317066,85.57063945252058,341.8334357979298,204.06268087370074,684.6534336393731,True,257.8718715657625,202.95242856885827,714.2141922919074,225.61963194076614,846.8823759843971,327.71908680362674,1104.1592175081673
V3_ysweep_Yp10,V,1000,corate,fp,windows,,0,True,133.2480233890005,77.47907616714451,266.19190035024377,82.23507273218418,342.11553498266255,201.24485777342258,791.7511729343423,True,255.6809722267974,203.4660308108392,715.3302256569314,224.4187545587481,849.0236848129592,323.0419099511765,1201.184427939225
V3_ysweep_Yp10,V,1000,controller20k_zoh,oracle,full,,,True,160.01275735025732,192.34380355196527,699.1060583862427,196.62756090068208,892.6934918513805,33.96632264329758,132.3684028563321,True,295.50333435261217,344.6420873140975,1304.8879011683905,348.4227428913087,1452.2042874446422,147.61465282421838,502.2005494357374
V3_ysweep_Yp10,V,1000,controller20k_zoh,oracle,windows,,0,True,164.96140254813884,188.20323461041684,702.6459450562913,192.0271881309034,892.5811596787332,96.6534763609798,816.5168968610336,True,297.25416836415536,341.4779198175962,1304.9857294801682,344.6173806577219,1452.091955271995,172.37114913829205,1088.9902011803779
V3_ysweep_Yp10,V,1000,controller20k_zoh,fp,full,,,True,223.8121128382175,215.45445710384757,775.1329263018712,238.3281832307309,996.1387358489642,216.92081401134934,750.843805361833,True,367.32393327712185,364.66249210016076,1455.3971468891887,392.9530787591973,1600.3409856977712,342.6218916290867,1165.5257908354658
V3_ysweep_Yp10,V,1000,controller20k_zoh,fp,windows,,0,True,220.83797004041344,210.07312618978054,755.3035859320479,231.91257828235948,987.7776338617264,219.98651031822996,890.9765712915669,True,363.3777701408281,360.55408061128946,1456.3329529974776,386.9109146255551,1596.2495119134842,341.21973945791274,1173.3087414779297
V4_lissajous_Ym10,V,4000,corate,oracle,full,,,True,1.0541332987457068,1.3604764116706685,5.493042211761784,1.198097918575749,4.912669677356981,0.21738524643056453,1.771220871572533,True,212.86625887271828,245.1671831873571,955.47073262004,238.70955830031173,956.7751152759699,137.28412713583555,488.629200488991
V4_lissajous_Ym10,V,4000,corate,oracle,windows,,0,True,1.0405422021531068,1.3410391158887316,5.493042153913542,1.179630668689833,4.9126728655436835,0.24139138039221422,1.6529565425914132,True,213.1074779282676,245.84449722377113,955.4707330036684,238.81090008216273,956.7744789333743,137.01908127549126,488.62919972006966
V4_lissajous_Ym10,V,4000,corate,fp,full,,,True,87.72479392898582,30.425845309643492,112.1775352120327,28.57977698671071,100.82891277238417,146.09716867288228,498.80653806078084,True,247.90796609361945,244.86758306584764,936.7718628108902,243.1675283027697,995.8477530191202,255.50831473875238,872.6001346026583
V4_lissajous_Ym10,V,4000,corate,fp,windows,,0,True,87.18756653857996,30.069493552158907,113.97213657043214,28.202114482316865,103.58091529634393,145.27725759044628,498.80755394766044,True,247.2837774166742,245.5664099522945,936.7717820805063,242.9704325358695,965.2825552947953,253.2001321817427,872.6011266048332
V4_lissajous_Ym10,V,4000,controller20k_zoh,oracle,full,,,True,21.376455251056814,27.4880236954353,111.02843072824396,24.380884897425,98.77116026882982,4.5650325561810146,30.20850808940665,True,229.0761804350536,267.19227288973207,1013.3533499407392,257.99473956562514,1038.7468957192166,139.55175739711714,498.7510954236124
V4_lissajous_Ym10,V,4000,controller20k_zoh,oracle,windows,,0,True,49.696271705900664,60.06317500053363,940.9966927721721,54.53173643663423,839.0104564343412,28.772608405581064,526.4196152172716,True,233.56712718108415,273.6280001995048,1430.9753236403662,261.796608949594,1256.558761632636,142.30622526153564,871.7367905102403
V4_lissajous_Ym10,V,4000,controller20k_zoh,fp,full,,,True,91.06792887859606,37.81922001687316,155.88859209083512,37.48958968926568,145.21322099576912,148.47336553387913,512.5484808930028,True,262.00774941574474,265.73752449064403,991.8636042867392,262.29577637319346,1080.3830883099604,257.9315336209968,883.1679045965442
V4_lissajous_Ym10,V,4000,controller20k_zoh,fp,windows,,0,True,101.04777701372643,65.66909939433923,941.0629886135623,61.01858299628792,838.8787016009903,150.32052964285617,525.1437935554726,True,265.23087993127234,272.3259824834431,1431.444084676223,265.7292905025871,1256.2064393840333,257.4271983314333,883.1693164446694
V4_lissajous_Ym10,V,2000,corate,oracle,full,,,True,5.255956316030489,6.830867545340531,27.70729396708853,5.937607720647846,23.306713514782015,0.9794353076027468,9.906001593931013,True,209.80145008341924,241.35694553365627,934.4172113991526,235.03823577088724,942.3320690202733,136.2123266804032,482.7864135270358
V4_lissajous_Ym10,V,2000,corate,oracle,windows,,0,True,5.170823232762263,6.706386085068537,27.70667696433318,5.824536804242282,23.30657939221688,1.1451617385540533,8.02557554831024,True,210.09948898120325,242.04998276704544,934.4173914381959,235.26412344710224,949.3722271187684,135.97052574594198,482.7622994206938
V4_lissajous_Ym10,V,2000,corate,fp,full,,,True,99.34522127579821,40.93464249756669,144.6596375724165,37.11608735935566,128.22705390176256,162.95757139127048,554.0897768236271,True,255.50651563171678,242.38240732925865,918.8230866768611,243.2587760787589,1004.7023767742587,279.15349732489426,950.7350698347473
V4_lissajous_Ym10,V,2000,corate,fp,windows,,0,True,98.37321555734513,40.0801898437608,145.33155986210562,36.318893316589524,132.423798523588,161.57470404621498,554.0910226302058,True,254.54581646296467,242.8507370206672,918.8230067923322,243.0499946693821,959.9997843156416,276.28054158069824,950.7362557719896
V4_lissajous_Ym10,V,2000,controller20k_zoh,oracle,full,,,True,56.215827079895874,72.71799707189716,294.91542612209025,63.72553492463085,250.93884636402834,11.480711792022442,68.3270510092618,True,251.99503361680104,298.9299048032183,1090.9091913254908,284.57199458850323,1160.218889706475,142.00064370578488,507.68922419658156
V4_lissajous_Ym10,V,2000,controller20k_zoh,oracle,windows,,0,True,118.78281650039266,142.2903349652119,1560.7939238640436,129.85373666621504,1439.8363495541573,72.24638493798136,839.9020177821808,True,273.18366986029906,322.69252261824664,1886.4841068583744,307.68286434919327,1761.4168532775104,158.3942652597333,1059.1807824442592
V4_lissajous_Ym10,V,2000,controller20k_zoh,fp,full,,,True,114.60965794607714,77.59804878352273,352.2048095566071,74.76482563482922,292.2877456333938,166.71797970325244,578.9790542138962,True,290.95445257509175,296.6450789972269,1102.5409661772067,292.38672156947507,1232.3870513601878,283.6814808484996,960.8727149447052
V4_lissajous_Ym10,V,2000,controller20k_zoh,fp,windows,,0,True,153.7588246263118,145.5261990089223,1563.5699147762357,134.80659895634025,1436.6490883161125,177.69252863087516,879.3115751879137,True,308.0647977536466,320.98350717331357,1891.4583081805145,314.34304267242356,1756.735655442702,287.87114911214604,1059.1807824442592
V4_lissajous_Ym10,V,1000,corate,oracle,full,0.359,,False,,,,,,,,False,,,,,,,
V4_lissajous_Ym10,V,1000,corate,oracle,windows,,0,True,100.98940704153976,45.415179354812906,217.99860129269155,38.4890262633852,162.63256285013338,164.47685960423743,1350.3836391503314,True,211.95254280863483,215.48385769431073,802.9296061076511,210.55202429394964,800.1853312211384,209.77653192870895,1503.518209529571
V4_lissajous_Ym10,V,1000,corate,fp,full,,,True,136.38275006034283,91.09784273730432,367.0894556774988,77.92335074904052,292.96840574057137,203.543356557558,678.594080454125,True,265.87168779981783,226.29389658811442,835.4374194982499,231.5958867628555,1038.5352092358676,327.4411103115579,1106.0662529978415
V4_lissajous_Ym10,V,1000,corate,fp,windows,,0,True,133.613464868271,87.51303654618786,367.808325216826,74.54928413596407,273.365609759269,200.85205164895618,714.42795219418,True,264.11354325813966,226.59576366563346,860.3619659438173,231.38323331605255,1038.53496368781,323.08520613934826,1109.5421019526852
V4_lissajous_Ym10,V,1000,controller20k_zoh,oracle,full,,,True,175.08190631357306,229.55896502161852,967.9640387435628,194.8863749406522,766.4792729709781,35.8190479476975,166.52335286092142,True,319.53135464330313,394.9789156972077,1554.5278054520654,358.07344333164866,1414.3663786755333,148.5796928783579,528.9372037905486
V4_lissajous_Ym10,V,1000,controller20k_zoh,oracle,windows,,0,True,345.60280093990167,385.63720149942316,3596.8339789341762,347.2576316194365,3191.2260089904794,298.3621526840617,1978.5550863798599,True,436.49153364829743,502.32358566962756,3837.3672718420917,457.4941572592702,3292.7476080054594,331.5790828649557,2233.8791140552867
V4_lissajous_Ym10,V,1000,controller20k_zoh,fp,full,,,True,226.71065013461603,241.18726413609647,1136.4450871992567,221.69543852942502,944.0874640654816,216.50171548320742,726.6106849434823,True,375.74518411852733,399.89956782266466,1750.2954839440474,383.0010684280856,1627.9099143218293,341.9705358696704,1149.739578638574
V4_lissajous_Ym10,V,1000,controller20k_zoh,fp,windows,,0,True,346.9487307075433,395.56111378165605,3596.8339789341762,360.70079266078585,3191.2260089904794,273.03224838180245,1978.5550863798599,True,457.3007274570334,508.1469122183276,3837.3672718420917,475.3370611471807,3292.7476080054594,378.43527835171227,2233.8791140552867
